	cik	gvkey	sic_list
	1166126 	8446 	['632', '531', '591']
	814361 	13554 	['566', '513']
	911149 	28983 	['382']
	927456 	64307 	['737']
	840216 	20237 	['153']
	1003481 	61922 	['737', '871']
	1045445 	65725 	['737']
	1031028 	65244 	['366', '737']
	1031029 	64942 	['738']
	351298 	5404 	['367']
	30822 	4127 	['737', '382', '366']
	729922 	12180 	['283']
	30828 	4128 	['366']
	778423 	13340 	['152', '701', '736', '679']
	803395 	25441 	['357']
	1012620 	63123 	['401']
	31660 	4223 	['369']
	1063167 	118266 	['641']
	31667 	4225 	['519']
	906408 	28706 	['679']
	1047335 	7741 	['805']
	1047334 	107528 	['679']
	1021252 	65291 	['653', '616']
	1051512 	10411 	['481']
	814586 	15087 	['202']
	814585 	13561 	['635', '628', '679']
	40533 	5046 	['379', '372', '373', '366']
	1089026 	125461 	['737']
	851310 	31843 	['366']
	1085621 	122536 	['737']
	916614 	29826 	['283']
	813808 	17142 	['602']
	887497 	25623 	['283']
	912752 	60800 	['483']
	863896 	22536 	['782']
	912750 	29173 	['131']
	1037275 	124435 	['737']
	881400 	24858 	['801']
	1081015 	120517 	['614']
	861461 	16573 	['602']
	863894 	22817 	['306']
	811532 	13710 	['799']
	701974 	21291 	['251']
	903571 	20488 	['104']
	863893 	22619 	['356']
	1054636 	63877 	['679', '874']
	894871 	64014 	['384']
	1016831 	63606 	['737']
	201653 	1884 	['384', '367']
	89089 	9611 	['726', '615']
	852203 	64045 	['653', '616']
	9263 	1974 	['154', '874', '871', '160']
	929428 	30906 	['594']
	1014960 	63451 	['738']
	1258655 	117358 	['737']
	1061219 	112876 	['132', '461', '492', '289']
	1008130 	62519 	['737']
	1074543 	119436 	['603']
	830104 	21757 	['871', '874']
	96021 	10247 	['514']
	23795 	3429 	['650']
	888781 	26582 	['501']
	825324 	22543 	['581']
	65100 	7267 	['621']
	27082 	3781 	['357']
	61138 	6908 	['289']
	1050025 	109581 	['737']
	56701 	6497 	['365']
	880208 	24832 	['357', '382']
	25793 	3612 	['395', '357']
	1010086 	65376 	['283']
	862831 	121713 	['602']
	97196 	10451 	['737']
	1038217 	3407 	['679']
	927133 	30760 	['737']
	879235 	24636 	['371']
	1035826 	65170 	['603']
	824740 	118167 	['737']
	874866 	24225 	['641']
	874865 	24220 	['283']
	802356 	13163 	['284']
	1013218 	63430 	['830']
	806279 	17715 	['602']
	801558 	13201 	['421']
	98537 	10597 	['373']
	801550 	12775 	['617', '615']
	1069669 	116905 	['603']
	1521332 	118122 	['366', '371']
	1002360 	64483 	['179']
	891293 	64515 	['283']
	810589 	16664 	['603']
	915016 	29852 	['641']
	887969 	25978 	['357', '366']
	936468 	6774 	['376', '372', '871']
	918577 	29954 	['331']
	757011 	10816 	['327', '329', '503']
	891035 	25778 	['596', '737']
	107681 	11535 	['541']
	107687 	11537 	['371', '617']
	701374 	10567 	['799']
	1006281 	62592 	['874']
	899597 	61596 	['261']
	928465 	61122 	['519', '549']
	313478 	5475 	['131']
	764960 	61481 	['591']
	829549 	14836 	['283']
	1089819 	2859 	['491', '162']
	884124 	25202 	['221']
	1158846 	61717 	['283']
	768251 	14324 	['367']
	814774 	63394 	['621']
	40704 	5071 	['204']
	790705 	12212 	['366', '737']
	882873 	62954 	['384']
	790703 	12171 	['504']
	919443 	30016 	['302']
	864233 	22829 	['581']
	1012100 	9555 	['267', '308']
	846718 	15859 	['501', '349', '679']
	1043309 	65922 	['641', '633']
	1011109 	66000 	['679']
	1011108 	62737 	['369']
	31277 	4199 	['359', '362', '367', '371']
	1011451 	62859 	['737']
	1042431 	124678 	['737']
	18072 	2803 	['492']
	840007 	24500 	['602']
	20212 	3028 	['794']
	883476 	106073 	['602']
	756502 	15159 	['737']
	746969 	8118 	['602']
	934280 	121656 	['737', '679']
	1016152 	63707 	['836']
	89439 	15343 	['335']
	876013 	25364 	['483', '272']
	1090012 	14934 	['131']
	1042783 	65413 	['357']
	1069665 	120773 	['594']
	792641 	12576 	['807']
	355777 	12789 	['366']
	1084230 	5824 	['208']
	832995 	13031 	['573']
	1065748 	120435 	['737']
	67494 	11424 	['581', '203', '201']
	812348 	16748 	['602']
	109156 	11669 	['594']
	1060531 	111731 	['596']
	913165 	62948 	['384']
	1095996 	24544 	['153']
	740693 	10271 	['504', '202', '679']
	921046 	30862 	['379', '362', '358']
	740694 	6357 	['356']
	1031329 	65803 	['809']
	925963 	31533 	['603']
	925741 	63979 	['738']
	922244 	63486 	['602']
	1077866 	122917 	['737', '679']
	1051253 	66477 	['792', '794']
	100331 	14830 	['633']
	1079996 	122520 	['641']
	1023060 	13158 	['131']
	1088024 	124201 	['737']
	1088022 	122895 	['781']
	880432 	24890 	['382']
	880431 	24771 	['283']
	880430 	13204 	['504', '382']
	1057709 	110721 	['737']
	878556 	24531 	['874', '737']
	75042 	8193 	['236']
	878551 	24646 	['628', '621']
	19520 	2950 	['283', '284']
	1057706 	16821 	['602']
	878088 	8333 	['283']
	69633 	7685 	['366']
	350737 	8073 	['284']
	912562 	29131 	['331']
	912567 	29542 	['603']
	731653 	27886 	['602']
	276327 	63466 	['492', '132']
	201461 	3082 	['602']
	720858 	14401 	['636']
	912030 	29265 	['679']
	46619 	5567 	['372', '381']
	801128 	12762 	['356', '382']
	277058 	8266 	['679', '701', '655']
	923118 	30539 	['679']
	1041426 	65368 	['382']
	310103 	3391 	['492', '517']
	914122 	19431 	['356', '382']
	1041429 	65515 	['602']
	1005414 	10639 	['594', '564']
	856250 	21427 	['506']
	13573 	2342 	['793']
	96763 	10374 	['367', '364']
	1013687 	63200 	['737']
	93319 	9988 	['515', '229']
	46043 	5513 	['573']
	779733 	13282 	['283']
	96831 	10386 	['358', '356']
	879684 	24909 	['874']
	839871 	22398 	['138']
	879682 	25013 	['384']
	850483 	24491 	['504']
	904901 	28597 	['495', '517', '554']
	743872 	5686 	['104']
	773468 	13166 	['679']
	1091621 	126621 	['731']
	1074767 	119034 	['737', '519']
	1058254 	64136 	['131']
	34489 	4569 	['615', '872', '399', '735']
	884847 	25514 	['283']
	862480 	22205 	['314']
	1035675 	2328 	['481', '492']
	1172222 	60902 	['451']
	909990 	63848 	['541']
	1024302 	111488 	['737']
	909992 	2100 	['281', '122', '138']
	1047747 	107670 	['382']
	1013021 	63278 	['721']
	929987 	31166 	['384']
	865911 	29613 	['602']
	857121 	26034 	['283']
	865917 	63281 	['737']
	41133 	5142 	['355']
	808246 	16828 	['603']
	1368457 	1239 	['284', '599']
	914329 	31881 	['367', '382']
	850316 	15360 	['521']
	314489 	18329 	['602']
	29332 	4001 	['227']
	867840 	24842 	['384']
	71478 	7850 	['655', '616']
	892025 	29278 	['283']
	1045425 	66281 	['679']
	849323 	63066 	['355']
	935036 	31564 	['737']
	935037 	30115 	['602']
	59440 	13963 	['211', '621', '651']
	7623 	1783 	['352']
	95029 	10124 	['348', '336']
	906469 	6347 	['871']
	906465 	28967 	['602']
	845434 	23528 	['386']
	804888 	14524 	['737']
	1026221 	64364 	['356']
	1040956 	110535 	['737']
	1063980 	113459 	['641']
	863815 	25640 	['495', '873']
	899629 	28323 	['679']
	882194 	24877 	['283']
	887343 	25376 	['602']
	1104657 	2448 	['333', '367']
	1060329 	112001 	['283']
	842162 	16477 	['253']
	813828 	13714 	['483', '781', '784', '799', '273', '737']
	319191 	11646 	['367']
	1060326 	122737 	['737']
	942133 	31811 	['581']
	912952 	29216 	['571']
	912953 	30027 	['596', '599']
	819706 	13976 	['367']
	1065002 	30342 	['602']
	934612 	2490 	['401']
	1049758 	66455 	['737']
	921183 	30416 	['603']
	867665 	24005 	['131']
	96223 	6682 	['308', '602', '633', '679']
	1029932 	65592 	['566']
	866829 	65006 	['138', '131']
	1051067 	109240 	['504']
	1056288 	66731 	['628']
	91928 	9831 	['492']
	852772 	19398 	['581']
	1021706 	63920 	['503', '308', '243']
	869087 	23774 	['331']
	848446 	11225 	['306', '651']
	897509 	17016 	['602']
	881787 	24980 	['679']
	886346 	25922 	['355', '358']
	880771 	25047 	['283']
	866535 	29886 	['737']
	807877 	14529 	['331']
	807873 	22250 	['283']
	873303 	64857 	['283']
	1061580 	115566 	['602']
	1038237 	65145 	['286']
	98338 	10305 	['737']
	1373079 	31576 	['603']
	82206 	8960 	['364']
	821026 	1659 	['515', '287', '478', '525']
	1013238 	63081 	['384']
	722104 	2222 	['283']
	845818 	64383 	['737']
	918946 	30006 	['506']
	351717 	2561 	['284']
	351710 	16938 	['602']
	799850 	13602 	['552', '735', '616', '799']
	1163302 	23978 	['331']
	831259 	14590 	['333']
	1001384 	61798 	['633', '630']
	1001385 	61635 	['331']
	927807 	65971 	['602']
	939930 	3937 	['515']
	1058623 	112030 	['483']
	1057570 	112187 	['603']
	49588 	5823 	['581']
	914789 	29388 	['603']
	892907 	25946 	['594']
	887904 	25757 	['452', '512', '737', '806']
	887905 	25665 	['679']
	821536 	14606 	['599']
	754009 	9689 	['633', '632']
	821538 	14578 	['308']
	820774 	21519 	['232']
	875570 	25944 	['737']
	1025557 	64174 	['506']
	891014 	25870 	['281']
	1087955 	124440 	['367']
	9092 	1968 	['382']
	1006269 	62640 	['366', '489']
	920465 	30281 	['283']
	1006265 	62740 	['603']
	1021422 	114829 	['679']
	788784 	8810 	['679', '491', '492']
	823975 	19962 	['131']
	868368 	24304 	['384']
	3570 	29453 	['131']
	1029654 	64555 	['603']
	914139 	29332 	['365']
	719220 	19570 	['602']
	1089872 	125601 	['596', '737']
	944522 	61167 	['283']
	911323 	22695 	['275']
	910329 	29517 	['209']
	108772 	11636 	['511', '357']
	945699 	114370 	['367']
	1068044 	114777 	['679', '291']
	863483 	23050 	['581']
	216039 	5357 	['653']
	202763 	10238 	['512', '807']
	910492 	16727 	['603']
	945123 	60899 	['367']
	945122 	61046 	['322']
	353650 	31894 	['602']
	931584 	31170 	['331']
	1042187 	65765 	['306']
	1466593 	8199 	['491', '308']
	920600 	31449 	['603']
	920605 	30261 	['679']
	920604 	30623 	['603']
	1024795 	64254 	['349']
	76605 	8386 	['308', '503', '243']
	1471265 	30932 	['603']
	788330 	13119 	['284', '283']
	1012128 	63052 	['322']
	1012123 	62982 	['874', '736']
	935937 	62648 	['633']
	846771 	15470 	['384']
	935930 	25075 	['603']
	1043324 	65580 	['679']
	1043325 	65621 	['611']
	849043 	19069 	['283']
	37808 	18049 	['602']
	818645 	14809 	['808']
	931059 	61435 	['355']
	1022794 	64687 	['633', '636']
	914791 	31686 	['754']
	1035118 	65020 	['805']
	20232 	3031 	['366']
	863157 	28648 	['599', '596']
	885239 	26009 	['394']
	29834 	4052 	['131']
	1113227 	24880 	['481']
	883107 	65937 	['329']
	882508 	65036 	['367']
	1056562 	110106 	['754']
	913364 	29395 	['346']
	819551 	14260 	['653']
	930184 	9340 	['283']
	930182 	60977 	['603']
	731190 	6121 	['495', '874', '871']
	216228 	5860 	['367', '381', '356', '359']
	814139 	13798 	['201', '209']
	771249 	61793 	['794']
	922978 	30676 	['525', '596']
	913144 	61406 	['633']
	946644 	62525 	['283']
	946647 	28620 	['603']
	842722 	62715 	['504', '737']
	913142 	28940 	['335']
	66740 	7435 	['384', '366', '329', '364', '289', '267']
	866706 	23224 	['382', '381']
	792449 	12334 	['628']
	1010788 	62804 	['365']
	310354 	10008 	['358', '372', '272']
	761237 	66242 	['384']
	40570 	5050 	['736']
	912890 	62313 	['481']
	912893 	29316 	['679']
	912899 	29347 	['138']
	912898 	29607 	['679']
	1016177 	63483 	['371']
	1016179 	63500 	['284']
	1016178 	30857 	['603']
	1015155 	65850 	['329']
	55604 	6424 	['331']
	925722 	30759 	['603']
	16040 	2593 	['289', '333', '281', '329', '517']
	816284 	13599 	['283']
	22698 	3273 	['489', '481', '871']
	1043914 	65893 	['283']
	912093 	29241 	['367']
	872821 	11513 	['602']
	1082064 	121273 	['737']
	277923 	8571 	['581']
	714612 	13042 	['602']
	908598 	28712 	['382']
	277928 	10286 	['361']
	1035770 	116615 	['602']
	919956 	30175 	['805', '836']
	723527 	1164 	['481', '737']
	912544 	29165 	['599', '679', '737', '596']
	816066 	63945 	['382']
	313927 	3026 	['284', '281']
	350750 	1971 	['342', '282']
	796370 	12571 	['628']
	354199 	5852 	['807']
	14060 	17433 	['602']
	1070630 	118504 	['736']
	354190 	4973 	['641', '679']
	868278 	31418 	['283']
	742679 	18051 	['602']
	200533 	7601 	['384', '329']
	94328 	10085 	['508', '371', '353']
	736772 	17534 	['602']
	315449 	22772 	['362', '367']
	773660 	17254 	['632', '631', '633', '614', '737']
	2491 	12075 	['399', '799']
	1019654 	113224 	['737']
	1034054 	121382 	['162', '489']
	745379 	12624 	['421']
	1001592 	61590 	['781']
	710976 	28778 	['331']
	874292 	24428 	['506']
	64040 	7163 	['273', '628', '272']
	874294 	24110 	['283']
	940944 	31846 	['581']
	1024096 	66451 	['836', '805']
	940942 	62378 	['473']
	1054070 	66275 	['367']
	894237 	26246 	['384']
	894232 	29878 	['267']
	1028461 	64639 	['737']
	918578 	30193 	['314']
	758004 	11910 	['737']
	85408 	9258 	['138', '452', '353']
	826918 	24393 	['633', '630', '641', '628']
	80124 	14820 	['631']
	1091973 	125583 	['481']
	45674 	5485 	['473']
	1024321 	64189 	['603']
	777001 	11818 	['621', '628']
	1005291 	62338 	['737']
	1057187 	110239 	['874']
	1096385 	5918 	['492', '517', '874']
	351903 	6213 	['799']
	42136 	14017 	['104']
	920854 	30226 	['481']
	911151 	29668 	['731', '394']
	808220 	19575 	['366']
	743238 	9919 	['371']
	1002022 	61872 	['154', '806', '873', '801']
	1063438 	114835 	['603']
	906193 	28641 	['355']
	930236 	61129 	['679']
	1063344 	117260 	['679']
	895541 	109318 	['602']
	1134061 	28637 	['484', '481', '781', '737']
	18914 	2883 	['679']
	54381 	6326 	['372', '508', '509']
	833320 	15084 	['131']
	906337 	28699 	['737']
	903127 	28608 	['679']
	701650 	1914 	['737']
	903129 	28408 	['873']
	68366 	7574 	['376', '345', '332']
	884713 	20338 	['208']
	823094 	14412 	['738', '653', '614']
	884719 	28316 	['357']
	883842 	25118 	['367']
	310764 	10115 	['384']
	1026792 	64681 	['738']
	899647 	31634 	['799', '701', '581', '792']
	726728 	30822 	['679']
	793279 	12390 	['384']
	1044590 	65676 	['354']
	920148 	14960 	['807']
	28372 	3895 	['308', '281', '285', '355', '284']
	730349 	10598 	['202']
	1069258 	126056 	['489', '874']
	109831 	4675 	['384']
	946815 	61212 	['366', '365']
	946816 	61142 	['284']
	818897 	64062 	['679']
	77543 	8486 	['154', '161']
	924919 	31700 	['581']
	921438 	30225 	['504', '735']
	849706 	20036 	['243']
	1051009 	66526 	['566']
	923139 	61585 	['603']
	1116463 	12915 	['384']
	1018920 	64367 	['874']
	844059 	12926 	['421', '651']
	1021226 	64734 	['737']
	832815 	25114 	['284']
	103096 	10297 	['495']
