	cik	gvkey	sic_list
	67618 	19054 	['527']
	216085 	5523 	['571']
	920645 	63140 	['384']
	1006045 	62168 	['384']
	827052 	9846 	['491', '499', '615', '738']
	827056 	23387 	['384']
	827054 	27965 	['367']
	923687 	65424 	['874']
	1389050 	65009 	['356', '353', '735']
	356226 	8658 	['737']
	948976 	63413 	['602']
	944075 	60801 	['366']
	864749 	22815 	['382']
	911673 	29075 	['873']
	864960 	31454 	['287']
	917734 	30168 	['394']
	811671 	19537 	['602']
	40493 	5038 	['531', '273']
	931015 	14311 	['379']
	24491 	3502 	['301', '371']
	277924 	3594 	['131']
	1046257 	66016 	['204']
	938733 	31687 	['366']
	356080 	2150 	['271', '483']
	17843 	2787 	['331']
	750339 	28389 	['342', '284', '384']
	35733 	18221 	['631']
	795986 	13197 	['382']
	93736 	10033 	['232']
	89415 	9635 	['737']
	886158 	25338 	['571']
	700945 	5174 	['384']
	67472 	7506 	['367']
	110471 	11566 	['314', '566']
	872867 	23950 	['514']
	1061646 	112752 	['737']
	857644 	20909 	['461']
	1060558 	17049 	['602']
	946356 	61151 	['385']
	23304 	21504 	['221', '226', '220', '225']
	743532 	16629 	['633', '614']
	745907 	3637 	['131', '492']
	776901 	16889 	['602']
	861875 	23819 	['801']
	861878 	63527 	['495']
	881895 	24857 	['421']
	949961 	12956 	['679']
	109177 	11670 	['207']
	881890 	24888 	['384']
	1047125 	109825 	['602']
	789132 	24853 	['384', '322']
	1047127 	110039 	['367']
	1047121 	65882 	['472']
	1047122 	8972 	['372', '376', '381', '366', '871']
	1037682 	64985 	['358']
	912116 	29898 	['679']
	1041803 	65343 	['533']
	1070361 	116826 	['737']
	807397 	13379 	['344', '737']
	928908 	31016 	['566', '314']
	311259 	4189 	['492', '444', '171']
	737468 	19873 	['602']
	1010470 	63178 	['603']
	889664 	25650 	['590']
	46109 	5519 	['359']
	1057058 	110732 	['495']
	1422862 	8423 	['356']
	203527 	11115 	['369', '355', '382']
	1057725 	110804 	['735']
	317540 	3138 	['208']
	75594 	8290 	['491']
	745597 	63489 	['357']
	861291 	23080 	['18']
	943452 	60979 	['374', '332']
	890152 	26026 	['808']
	719866 	22461 	['379']
	785931 	11974 	['573']
	720875 	4124 	['384']
	947484 	61302 	['633']
	905036 	66684 	['581']
	899381 	62735 	['384']
	923680 	30740 	['679']
	1001082 	60900 	['366']
	928658 	30877 	['421']
	928659 	31234 	['481']
	884318 	25212 	['482']
	854691 	25523 	['283']
	878314 	24522 	['533', '591']
	854694 	29496 	['806']
	81076 	8816 	['324', '327']
	874786 	24222 	['679', '233', '394']
	821189 	16478 	['131']
	350907 	10550 	['384']
	936094 	65785 	['735', '615', '508']
	947268 	63056 	['481', '482']
	720145 	3048 	['357']
	54473 	6333 	['631']
	94673 	10097 	['357', '737']
	775662 	21595 	['602']
	1415022 	17148 	['603']
	1076394 	16785 	['602']
	10488 	2088 	['492']
	1022832 	64019 	['284', '363']
	818008 	13693 	['596']
	84792 	9217 	['282', '287', '289']
	1029267 	66695 	['621', '628']
	769879 	61320 	['509']
	895051 	63030 	['283']
	889899 	25475 	['381']
	846909 	15354 	['357']
	886977 	13971 	['286']
	48287 	5690 	['252', '343']
	918252 	30400 	['131']
	36672 	2014 	['602']
	945676 	61445 	['563']
	1096343 	12909 	['635', '630']
	106752 	7967 	['509', '495']
	799208 	30113 	['344', '347', '421']
	1029407 	29550 	['603']
	56806 	6500 	['372']
	800457 	16714 	['633']
	797448 	25976 	['737']
	721237 	12855 	['835']
	800459 	12788 	['365']
	800458 	12815 	['737']
	1166126 	8446 	['631', '531', '591']
	814361 	13554 	['560', '513']
	911149 	28983 	['382']
	853971 	27783 	['631']
	840216 	20237 	['153']
	1003481 	61922 	['737', '871']
	1045445 	65725 	['737']
	1031028 	65244 	['366', '737']
	1031029 	64942 	['738']
	351298 	5404 	['367']
	30822 	4127 	['737', '382', '366']
	778426 	13799 	['738', '873']
	729922 	12180 	['283']
	30828 	4128 	['366']
	778423 	13340 	['152', '701', '736']
	803395 	25441 	['357']
	1052262 	109082 	['230']
	1012620 	63123 	['401']
	1012623 	63126 	['616']
	31660 	4223 	['369']
	31667 	4225 	['519']
	906408 	28706 	['679']
	1047335 	7741 	['805']
	1047334 	107528 	['679']
	1021252 	65291 	['653', '616']
	1051512 	10411 	['481']
	814586 	15087 	['202']
	814585 	13561 	['628', '679']
	40533 	5046 	['373', '379', '140', '366']
	851310 	31843 	['366']
	916614 	29826 	['283']
	1034011 	64696 	['616', '733']
	813808 	17142 	['602']
	887497 	25623 	['283']
	912752 	60800 	['483']
	863896 	22536 	['782']
	912750 	29173 	['131']
	881400 	24858 	['801', '738']
	861461 	16573 	['602']
	863894 	22817 	['306']
	811532 	13710 	['799']
	701974 	21291 	['251']
	903571 	20488 	['104']
	92344 	9872 	['541']
	1054636 	63877 	['679', '874']
	894871 	64014 	['384']
	1016831 	63606 	['737']
	201653 	1884 	['809', '384', '367']
	89089 	9611 	['655', '631', '615']
	815185 	14655 	['382']
	852203 	64045 	['653', '651', '616']
	9263 	1974 	['154', '874', '871', '160']
	929428 	30906 	['594']
	1014960 	63451 	['738']
	1014747 	63962 	['615']
	859917 	22832 	['735']
	1008130 	62519 	['737']
	830104 	21757 	['871']
	96021 	10247 	['514']
	23795 	3429 	['650']
	888781 	26582 	['501']
	931814 	28936 	['251', '259']
	825324 	22543 	['581']
	65100 	7267 	['621']
	27082 	3781 	['357']
	61138 	6908 	['289']
	1050025 	109581 	['737']
	56701 	6497 	['365']
	880208 	24832 	['382']
	25793 	3612 	['395', '357', '509']
	1010086 	65376 	['283']
	97196 	10451 	['357', '737']
	1038217 	3407 	['679']
	927133 	30760 	['737']
	879235 	24636 	['371']
	1035826 	65170 	['603']
	874316 	24093 	['357']
	874866 	24225 	['641']
	874865 	24220 	['283']
	802356 	13163 	['284']
	1013218 	63430 	['830']
	915197 	29625 	['371']
	1024096 	66451 	['805']
	806279 	17715 	['602']
	801558 	13201 	['421']
	1024095 	62019 	['737']
	98537 	10597 	['373']
	801550 	12775 	['617']
	90350 	9726 	['104']
	1002360 	64483 	['285']
	871891 	28540 	['541', '514']
	101909 	15471 	['231']
	891293 	64515 	['283']
	810589 	16664 	['603']
	915016 	29852 	['641']
	887969 	25978 	['357', '366']
	936468 	6774 	['376', '381', '372', '737', '874']
	1028461 	64639 	['737']
	757011 	10816 	['327', '249']
	825703 	23897 	['737']
	891035 	25778 	['596']
	107681 	11535 	['541']
	906873 	62856 	['507']
	701374 	10567 	['799']
	1006281 	62592 	['874']
	899597 	61596 	['261']
	928465 	61122 	['519']
	313478 	5475 	['131']
	806850 	13276 	['138']
	764960 	61481 	['591']
	829549 	14836 	['283']
	1089819 	2859 	['491']
	884124 	25202 	['221']
	1158846 	61717 	['283']
	727737 	12592 	['873', '283']
	768251 	14324 	['367']
	67279 	7481 	['382']
	40704 	5071 	['204']
	29850 	4054 	['201']
	40703 	5070 	['367']
	790705 	12212 	['366']
	882873 	62954 	['384']
	790706 	12515 	['275', '781']
	790703 	12171 	['504']
	919443 	30016 	['302']
	864233 	22829 	['581']
	1012100 	9555 	['267', '308']
	846718 	15859 	['501', '873', '349', '679']
	756764 	6450 	['782']
	1011109 	66000 	['679']
	1011108 	62737 	['873']
	31277 	4199 	['359', '367', '371']
	1011451 	62859 	['737']
	18072 	2803 	['492']
	840007 	24500 	['602']
	20212 	3028 	['794']
	756502 	15159 	['737']
	746969 	8118 	['602']
	1016152 	63707 	['836']
	746967 	10994 	['131']
	89439 	15343 	['401', '335']
	876013 	25364 	['483', '272', '731']
	1090012 	14934 	['131']
	1042783 	65413 	['357']
	795965 	12636 	['737']
	1022222 	64008 	['484']
	792641 	12576 	['807']
	355777 	12789 	['366']
	1084230 	5824 	['208']
	832995 	13031 	['573']
	25871 	3615 	['531']
	67494 	11424 	['581', '205']
	812348 	16748 	['602']
	109156 	11669 	['594']
	1060531 	111731 	['596']
	1021080 	63653 	['737']
	913165 	62948 	['384']
	1095996 	24544 	['153']
	740693 	10271 	['504', '202']
	921046 	30862 	['362', '379']
	92223 	9859 	['131']
	740694 	6357 	['356']
	1031329 	65803 	['809']
	925963 	31533 	['603']
	925743 	30696 	['367']
	925741 	63979 	['738']
	922244 	63486 	['602']
	1051253 	66477 	['792', '794']
	898747 	28203 	['357']
	100331 	14830 	['633']
	1023060 	13158 	['131']
	880432 	24890 	['382']
	880431 	24771 	['283']
	880430 	13204 	['504', '382']
	878556 	24531 	['874', '737']
	75042 	8193 	['236']
	878551 	24646 	['628', '621']
	19520 	2950 	['283']
	1057706 	16821 	['602']
	878088 	8333 	['283']
	829044 	64543 	['225']
	69633 	7685 	['366']
	350737 	8073 	['284']
	912562 	29131 	['331']
	912567 	29542 	['603']
	731653 	27886 	['602']
	276327 	63466 	['492']
	201461 	3082 	['602']
	720858 	14401 	['636']
	912030 	29265 	['679']
	46619 	5567 	['372']
	801128 	12762 	['356']
	277058 	8266 	['679']
	923118 	30539 	['679']
	1001718 	61640 	['473']
	310103 	3391 	['492']
	914122 	19431 	['382', '358']
	1041429 	65515 	['602']
	1005414 	10639 	['594']
	856250 	21427 	['506']
	13573 	2342 	['793']
	96763 	10374 	['367', '364']
	1013687 	63200 	['737']
	93319 	9988 	['515']
	5172 	1474 	['631', '635']
	108703 	11615 	['346']
	316901 	11858 	['602']
	779733 	13282 	['283']
	96831 	10386 	['358', '356']
	879684 	24909 	['874']
	839871 	22398 	['138']
	81893 	17138 	['602']
	850483 	24491 	['504']
	1048536 	66689 	['737']
	904901 	28597 	['517', '495', '554']
	817644 	13699 	['355']
	743872 	5686 	['104', '147']
	773468 	13166 	['679']
	827085 	21107 	['602']
	1058254 	64136 	['131']
	1166691 	3226 	['484', '596']
	884847 	25514 	['283']
	862480 	22205 	['314']
	1035675 	2328 	['491', '481']
	1172222 	60902 	['451']
	909990 	63848 	['541']
	1024302 	111488 	['737']
	909992 	2100 	['281', '122', '495']
	1047747 	107670 	['382']
	1013021 	63278 	['721']
	929987 	31166 	['384']
	865911 	29613 	['602']
	857121 	26034 	['283']
	865917 	63281 	['737']
	41133 	5142 	['355']
	808246 	16828 	['603']
	1368457 	1239 	['284', '599']
	914329 	31881 	['367', '382']
	850316 	15360 	['521']
	314489 	18329 	['602']
	869979 	27540 	['366', '357']
	29332 	4001 	['227']
	867840 	24842 	['384']
	71478 	7850 	['655', '616', '621']
	892025 	29278 	['283']
	1045425 	66281 	['679']
	849323 	63066 	['355']
	935036 	31564 	['737']
	935037 	30115 	['602']
	1043446 	65492 	['602']
	59440 	13963 	['211']
	7623 	1783 	['352']
	95029 	10124 	['348']
	906469 	6347 	['871']
	906465 	28967 	['602']
	845434 	23528 	['386']
	804888 	14524 	['737']
	1026221 	64364 	['356']
	1040956 	110535 	['737']
	917674 	29824 	['641', '632']
	1063980 	113459 	['641']
	863815 	25640 	['495', '873']
	899629 	28323 	['679']
	882194 	24877 	['283']
	887343 	25376 	['602']
	1104657 	2448 	['333', '367']
	1060329 	112001 	['283']
	842162 	16477 	['253']
	812423 	25771 	['386']
	319191 	11646 	['367']
	813779 	25745 	['131']
	912952 	29216 	['571']
	912953 	30027 	['596']
	819706 	13976 	['357', '367']
	813775 	13842 	['565']
	934612 	2490 	['401']
	1049758 	66455 	['737']
	921183 	30416 	['603']
	867665 	24005 	['131']
	96223 	6682 	['306', '602', '633', '208', '783']
	1029932 	65592 	['566']
	866829 	65006 	['138']
	1056288 	66731 	['628']
	91928 	9831 	['492', '517']
	46043 	5513 	['573']
	852772 	19398 	['581']
	1021706 	63920 	['308', '243']
	869087 	23774 	['331']
	848446 	11225 	['306', '394', '651']
	897509 	17016 	['602']
	881787 	24980 	['679']
	886346 	25922 	['355', '358']
	886432 	30971 	['799']
	880771 	25047 	['283']
	807877 	14529 	['331']
	807873 	22250 	['283']
	873303 	64857 	['283']
	1061580 	115566 	['602']
	1038237 	65145 	['516']
	98338 	10305 	['737']
	1373079 	31576 	['603']
	82206 	8960 	['367', '364']
	64472 	7185 	['356', '355']
	821026 	1659 	['515', '287', '478', '525', '753']
	1013238 	63081 	['384']
	722104 	2222 	['283']
	74386 	8128 	['736', '737']
	7649 	1789 	['142', '285', '871', '333']
	1013237 	63172 	['737']
	918946 	30006 	['506']
	88000 	9521 	['284']
	351717 	2561 	['355']
	351710 	16938 	['602']
	799850 	13602 	['615', '735', '616', '799']
	1163302 	23978 	['331']
	831259 	14590 	['333']
	1001384 	61798 	['633']
	1001385 	61635 	['331']
	927809 	30694 	['421']
	927807 	65971 	['602']
	939930 	3937 	['515']
	1058623 	112030 	['483']
	1057570 	112187 	['603']
	49588 	5823 	['581']
	936448 	31857 	['357']
	914789 	29388 	['603']
	892907 	25946 	['594']
	887904 	25757 	['452', '804', '512']
	887905 	25665 	['679']
	821536 	14606 	['599']
	754009 	9689 	['633', '632']
	821538 	14578 	['308']
	820774 	21519 	['232']
	875570 	25944 	['737']
	9096 	1969 	['262']
	891014 	25870 	['281']
	9092 	1968 	['382']
	1006269 	62640 	['366', '489']
	58091 	6618 	['282']
	920465 	30281 	['283']
	1006265 	62740 	['603']
	1021422 	114829 	['679']
	68366 	7574 	['376', '345', '332']
	823975 	19962 	['131']
	868368 	24304 	['384']
	3570 	29453 	['131']
	719739 	17120 	['602']
	914139 	29332 	['365']
	719220 	19570 	['602']
	1062777 	113364 	['737']
	944522 	61167 	['283']
	911323 	22695 	['275']
	910329 	29517 	['549']
	108772 	11636 	['511', '573', '357']
	1068044 	114777 	['679', '291']
	945127 	60962 	['737']
	216039 	5357 	['653']
	202763 	10238 	['512', '807']
	910492 	16727 	['603']
	945123 	60899 	['367']
	945122 	61046 	['322']
	353650 	31894 	['602']
	931584 	31170 	['331']
	1042187 	65765 	['306']
	1466593 	8199 	['491', '504', '352', '173']
	920600 	31449 	['603']
	920605 	30261 	['679']
	920604 	30623 	['603']
	1024795 	64254 	['349']
	724198 	15182 	['602']
	1042351 	65469 	['508']
	76605 	8386 	['308', '503', '243', '335']
	1471265 	30932 	['603']
	788330 	13119 	['284']
	1012128 	63052 	['322']
	1012123 	62982 	['874', '736']
	935937 	62648 	['633', '679', '641']
	846771 	15470 	['384']
	935930 	25075 	['603']
	1043324 	65580 	['679']
	846775 	23701 	['366', '481']
	849043 	19069 	['283']
	37808 	18049 	['602']
	818645 	14809 	['808']
	931059 	61435 	['355']
	1022794 	64687 	['633']
	914791 	31686 	['754']
	1035118 	65020 	['874', '805', '808']
	20232 	3031 	['366']
	863157 	28648 	['599']
	885239 	26009 	['394']
	29834 	4052 	['131']
	1113227 	24880 	['481']
	883107 	65937 	['329']
	887757 	28252 	['804']
	913360 	29424 	['335', '349']
	913364 	29395 	['346']
	819551 	14260 	['653']
	930184 	9340 	['596', '283']
	930182 	60977 	['603']
	731190 	6121 	['495']
	216228 	5860 	['367', '874', '356', '359']
	863739 	30194 	['679']
	771249 	61793 	['371']
	922978 	30676 	['525', '596']
	700914 	19552 	['602']
	913144 	61406 	['633', '671']
	946644 	62525 	['283']
	946647 	28620 	['603']
	842722 	62715 	['504']
	913142 	28940 	['335']
	66740 	7435 	['267', '366', '384']
	866706 	23224 	['356']
	792449 	12334 	['628']
	847555 	28184 	['737']
	310354 	10008 	['358', '355', '272']
	40570 	5050 	['736']
	912890 	62313 	['481']
	912893 	29316 	['679']
	912899 	29347 	['138', '679']
	912898 	29607 	['679']
	851726 	25776 	['100']
	1016177 	63483 	['371']
	1016179 	63500 	['284']
	1016178 	30857 	['603']
	1015155 	65850 	['329']
	55604 	6424 	['331']
	925722 	30759 	['603']
	16040 	2593 	['517', '289']
	816284 	13599 	['283']
	22698 	3273 	['489', '481', '871']
	1043914 	65893 	['283']
	912093 	29241 	['367']
	872821 	11513 	['602']
	277923 	8571 	['581']
	714612 	13042 	['602']
	908598 	28712 	['382']
	277928 	10286 	['361']
	1035770 	116615 	['602']
	919956 	30175 	['836', '805']
	723527 	1164 	['481', '874']
	912544 	29165 	['599', '679']
	816066 	63945 	['382']
	1023300 	64025 	['615']
	313927 	3026 	['281']
	350750 	1971 	['342', '282']
	796370 	12571 	['628']
	354199 	5852 	['807']
	14060 	17433 	['602']
	354190 	4973 	['641', '630']
	868278 	31418 	['283']
	742679 	18051 	['602']
	200533 	7601 	['384', '329']
	94328 	10085 	['353', '508', '371']
	736772 	17534 	['602']
	315449 	22772 	['362']
	773660 	17254 	['632', '738']
	2491 	12075 	['399']
	818897 	64062 	['679']
	745379 	12624 	['421']
	1001592 	61590 	['781']
	710976 	28778 	['331']
	874292 	24428 	['731']
	64040 	7163 	['273', '272', '628']
	874294 	24110 	['283']
	940944 	31846 	['581']
	940941 	63088 	['603']
	940942 	62378 	['473']
	894237 	26246 	['384']
	894232 	29878 	['267']
	918577 	29954 	['331']
	918578 	30193 	['314']
	758004 	11910 	['737']
	85408 	9258 	['353']
	826918 	24393 	['630', '641', '628', '633']
	80124 	14820 	['631']
	45674 	5485 	['473']
	1024321 	64189 	['603']
	777001 	11818 	['621']
	1005291 	62338 	['737']
	1057187 	110239 	['874']
	1096385 	5918 	['492']
	351903 	6213 	['799']
	42136 	14017 	['104']
	920854 	30226 	['481']
	911151 	29668 	['731', '394']
	808220 	19575 	['366']
	743239 	5181 	['354']
	743238 	9919 	['371']
	1002022 	61872 	['154']
	906193 	28641 	['355']
	1017917 	63498 	['737']
	895541 	109318 	['602']
	1134061 	28637 	['484']
	54381 	6326 	['372', '508', '509']
	833320 	15084 	['131']
	906337 	28699 	['591', '737']
	903127 	28608 	['679']
	701650 	1914 	['508', '737']
	903129 	28408 	['873']
	788784 	8810 	['491', '679']
	884713 	20338 	['208']
	823094 	14412 	['738', '653', '614', '829']
	884719 	28316 	['357']
	883842 	25118 	['367']
	310764 	10115 	['384', '804']
	1026792 	64681 	['738']
	899647 	31634 	['701']
	726728 	30822 	['679']
	793279 	12390 	['384', '809']
	811716 	13315 	['357', '737']
	1044590 	65676 	['357']
	920148 	14960 	['807']
	28372 	3895 	['281', '285', '355', '284', '280']
	730349 	10598 	['202']
	1007297 	62593 	['737', '731']
	109831 	4675 	['384']
	946815 	61212 	['366']
	946816 	61142 	['284']
	88974 	9602 	['366']
	77543 	8486 	['655', '154', '161']
	924919 	31700 	['581']
	921438 	30225 	['504']
	849706 	20036 	['243']
	1051009 	66526 	['566']
	1016169 	63700 	['384']
	1116463 	12915 	['384']
	1018920 	64367 	['874']
	844059 	12926 	['421']
	1021226 	64734 	['737']
	832815 	25114 	['282', '284']
	103096 	10297 	['495']
